disease_name,body_part,image_path,condition
seborrhoeic-keratosis,neck,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\neck\ISIC_0034303__PF.jpg,Benign
seborrhoeic-keratosis,torso,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\torso\ISIC_0024383__PF.jpg,Benign
seborrhoeic-keratosis,torso,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\torso\ISIC_0024494__PF.jpg,Benign
seborrhoeic-keratosis,torso,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\torso\ISIC_0024592__PF.jpg,Benign
seborrhoeic-keratosis,torso,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\torso\ISIC_0024623__PF.jpg,Benign
seborrhoeic-keratosis,torso,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\torso\ISIC_0024643__PF.jpg,Benign
seborrhoeic-keratosis,torso,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\torso\ISIC_0024711__PF.jpg,Benign
seborrhoeic-keratosis,torso,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\torso\ISIC_0024748__PF.jpg,Benign
seborrhoeic-keratosis,torso,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\torso\ISIC_0024782__PF.jpg,Benign
seborrhoeic-keratosis,torso,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\torso\ISIC_0024880__PF.jpg,Benign
seborrhoeic-keratosis,torso,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\torso\ISIC_0024970__PF.jpg,Benign
seborrhoeic-keratosis,torso,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\torso\ISIC_0025099__PF.jpg,Benign
seborrhoeic-keratosis,torso,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\torso\ISIC_0032534__PF.jpg,Benign
seborrhoeic-keratosis,torso,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\torso\ISIC_0033260__PF.jpg,Benign
seborrhoeic-keratosis,torso,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\torso\ISIC_0033284__PF.jpg,Benign
seborrhoeic-keratosis,torso,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\torso\ISIC_0033480__PF.jpg,Benign
seborrhoeic-keratosis,torso,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\torso\ISIC_0033486__PF.jpg,Benign
seborrhoeic-keratosis,torso,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\torso\ISIC_0033576__PF.jpg,Benign
seborrhoeic-keratosis,torso,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\torso\ISIC_0033582__PF.jpg,Benign
seborrhoeic-keratosis,torso,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\torso\ISIC_0033601__PF.jpg,Benign
seborrhoeic-keratosis,torso,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\torso\ISIC_0033635__PF.jpg,Benign
seborrhoeic-keratosis,torso,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\torso\ISIC_0033642__PF.jpg,Benign
seborrhoeic-keratosis,torso,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\torso\ISIC_0033693__PF.jpg,Benign
seborrhoeic-keratosis,torso,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\torso\ISIC_0033722__PF.jpg,Benign
seborrhoeic-keratosis,torso,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\torso\ISIC_0033732__PF.jpg,Benign
seborrhoeic-keratosis,torso,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\torso\ISIC_0033776__PF.jpg,Benign
seborrhoeic-keratosis,torso,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\torso\ISIC_0033778__PF.jpg,Benign
seborrhoeic-keratosis,torso,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\torso\ISIC_0033783__PF.jpg,Benign
seborrhoeic-keratosis,torso,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\torso\ISIC_0033785__PF.jpg,Benign
seborrhoeic-keratosis,torso,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\torso\ISIC_0033828__PF.jpg,Benign
seborrhoeic-keratosis,torso,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\torso\ISIC_0033868__PF.jpg,Benign
seborrhoeic-keratosis,torso,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\torso\ISIC_0033908__PF.jpg,Benign
seborrhoeic-keratosis,torso,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\torso\ISIC_0034115__PF.jpg,Benign
seborrhoeic-keratosis,torso,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\torso\ISIC_0034168__PF.jpg,Benign
seborrhoeic-keratosis,torso,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\torso\ISIC_0034318__PF.jpg,Benign
segmental-pigmentation-disorder,arm,../data-collection/dataset/disease-classification\segmental-pigmentation-disorder\arm\segmental-pigmentation-disorder-0004__PF_1.jpg,Benign
segmental-pigmentation-disorder,back,../data-collection/dataset/disease-classification\segmental-pigmentation-disorder\back\segmental-pigmentation-disorder-0006__PF_1.jpg,Benign
segmental-pigmentation-disorder,back,../data-collection/dataset/disease-classification\segmental-pigmentation-disorder\back\segmental-pigmentation-disorder-0007__PF_1.jpg,Benign
segmental-pigmentation-disorder,face,../data-collection/dataset/disease-classification\segmental-pigmentation-disorder\face\segmental-pigmentation-disorder-0003__PF_1.jpg,Benign
segmental-pigmentation-disorder,torso,../data-collection/dataset/disease-classification\segmental-pigmentation-disorder\torso\segmental-pigmentation-disorder-0005__PF_1.jpg,Benign
segmental-pigmentation-disorder,torso,../data-collection/dataset/disease-classification\segmental-pigmentation-disorder\torso\segmental-pigmentation-disorder-0008__PF_1.jpg,Benign
segmental-pigmentation-disorder,zoomed,../data-collection/dataset/disease-classification\segmental-pigmentation-disorder\zoomed\segmental-pigmentation-disorder-0001__PF_1.jpg,Benign
segmental-pigmentation-disorder,zoomed,../data-collection/dataset/disease-classification\segmental-pigmentation-disorder\zoomed\segmental-pigmentation-disorder-0002__PF_1.jpg,Benign
shrimp-nail,nails,../data-collection/dataset/disease-classification\shrimp-nail\nails\shrimp-nail-0001__PF_1.jpg,Benign
shrimp-nail,nails,../data-collection/dataset/disease-classification\shrimp-nail\nails\shrimp-nail-0002__PF_1.jpg,Benign
shrimp-nail,nails,../data-collection/dataset/disease-classification\shrimp-nail\nails\shrimp-nail-0003__PF_1.jpg,Benign
shrimp-nail,nails,../data-collection/dataset/disease-classification\shrimp-nail\nails\shrimp-nail-0004__PF_1.jpg,Benign
skin-grafting,arm,../data-collection/dataset/disease-classification\skin-grafting\arm\skin-graft-0008__PF_1.jpg,Benign
skin-grafting,arm,../data-collection/dataset/disease-classification\skin-grafting\arm\skin-graft-0009__PF_1.jpg,Benign
skin-grafting,arm,../data-collection/dataset/disease-classification\skin-grafting\arm\skin-graft-0010__PF_1.jpg,Benign
skin-grafting,arm,../data-collection/dataset/disease-classification\skin-grafting\arm\skin-graft-0011__PF_1.jpg,Benign
skin-grafting,arm,../data-collection/dataset/disease-classification\skin-grafting\arm\skin-graft-0018__PF_1.jpg,Benign
skin-grafting,face,../data-collection/dataset/disease-classification\skin-grafting\face\skin-graft-0001__PF_1.jpg,Benign
skin-grafting,face,../data-collection/dataset/disease-classification\skin-grafting\face\skin-graft-0002__PF_1.jpg,Benign
skin-grafting,face,../data-collection/dataset/disease-classification\skin-grafting\face\skin-graft-0021__PF_1.jpg,Benign
skin-grafting,face,../data-collection/dataset/disease-classification\skin-grafting\face\skin-graft-0025__PF_1.jpg,Benign
skin-grafting,face,../data-collection/dataset/disease-classification\skin-grafting\face\skin-graft-0029__PF_1.jpg,Benign
skin-grafting,feet,../data-collection/dataset/disease-classification\skin-grafting\feet\skin-graft-0003__PF_1.jpg,Benign
skin-grafting,feet,../data-collection/dataset/disease-classification\skin-grafting\feet\skin-graft-0005__PF_1.jpg,Benign
skin-grafting,feet,../data-collection/dataset/disease-classification\skin-grafting\feet\skin-graft-0006__PF_1.jpg,Benign
skin-grafting,feet,../data-collection/dataset/disease-classification\skin-grafting\feet\skin-graft-0022__PF_1.jpg,Benign
skin-grafting,hand,../data-collection/dataset/disease-classification\skin-grafting\hand\skin-graft-0004__PF_1.jpg,Benign
skin-grafting,hand,../data-collection/dataset/disease-classification\skin-grafting\hand\skin-graft-0013__PF_1.jpg,Benign
skin-grafting,hand,../data-collection/dataset/disease-classification\skin-grafting\hand\skin-graft-0014__PF_1.jpg,Benign
skin-grafting,hand,../data-collection/dataset/disease-classification\skin-grafting\hand\skin-graft-0015__PF_1.jpg,Benign
skin-grafting,hand,../data-collection/dataset/disease-classification\skin-grafting\hand\skin-graft-0016__PF_1.jpg,Benign
skin-grafting,head,../data-collection/dataset/disease-classification\skin-grafting\head\skin-graft-0019__PF_1.jpg,Benign
skin-grafting,head,../data-collection/dataset/disease-classification\skin-grafting\head\skin-graft-0020__PF_1.jpg,Benign
skin-grafting,head,../data-collection/dataset/disease-classification\skin-grafting\head\skin-graft-0030__PF_1.jpg,Benign
skin-grafting,leg,../data-collection/dataset/disease-classification\skin-grafting\leg\skin-graft-0023__PF_1.jpg,Benign
skin-grafting,leg,../data-collection/dataset/disease-classification\skin-grafting\leg\skin-graft-0024__PF_1.jpg,Benign
skin-grafting,leg,../data-collection/dataset/disease-classification\skin-grafting\leg\skin-graft-0026__PF_1.jpg,Benign
skin-grafting,leg,../data-collection/dataset/disease-classification\skin-grafting\leg\skin-graft-0027__PF_1.jpg,Benign
skin-grafting,zoomed,../data-collection/dataset/disease-classification\skin-grafting\zoomed\skin-graft-0007__PF_1.jpg,Benign
skin-grafting,zoomed,../data-collection/dataset/disease-classification\skin-grafting\zoomed\skin-graft-0012__PF_1.jpg,Benign
skin-grafting,zoomed,../data-collection/dataset/disease-classification\skin-grafting\zoomed\skin-graft-0017__PF_1.jpg,Benign
skin-grafting,zoomed,../data-collection/dataset/disease-classification\skin-grafting\zoomed\skin-graft-0028__PF_1.jpg,Benign
solar-elastosis,face,../data-collection/dataset/disease-classification\solar-elastosis\face\actinic-elastosis-0001__PF_1.jpg,Benign
solar-elastosis,face,../data-collection/dataset/disease-classification\solar-elastosis\face\actinic-elastosis-0002__PF_1.jpg,Benign
solar-elastosis,face,../data-collection/dataset/disease-classification\solar-elastosis\face\actinic-elastosis-0003__PF_1.jpg,Benign
solar-elastosis,face,../data-collection/dataset/disease-classification\solar-elastosis\face\actinic-elastosis-0004__PF_1.jpg,Benign
solar-elastosis,face,../data-collection/dataset/disease-classification\solar-elastosis\face\actinic-elastosis-0005__PF_1.jpg,Benign
solar-elastosis,face,../data-collection/dataset/disease-classification\solar-elastosis\face\actinic-elastosis-0009__PF_1.jpg,Benign
solar-elastosis,face,../data-collection/dataset/disease-classification\solar-elastosis\face\actinic-elastosis-0013__PF_1.jpg,Benign
solar-elastosis,neck,../data-collection/dataset/disease-classification\solar-elastosis\neck\actinic-elastosis-0006__PF_1.jpg,Benign
solar-elastosis,neck,../data-collection/dataset/disease-classification\solar-elastosis\neck\actinic-elastosis-0007__PF_1.jpg,Benign
solar-elastosis,neck,../data-collection/dataset/disease-classification\solar-elastosis\neck\actinic-elastosis-0008__PF_1.jpg,Benign
solar-elastosis,neck,../data-collection/dataset/disease-classification\solar-elastosis\neck\actinic-elastosis-0011__PF_1.jpg,Benign
solar-elastosis,neck,../data-collection/dataset/disease-classification\solar-elastosis\neck\actinic-elastosis-0012__PF_1.jpg,Benign
solar-elastosis,zoomed,../data-collection/dataset/disease-classification\solar-elastosis\zoomed\actinic-elastosis-0010__PF_1.jpg,Benign
staphylococcal-scalded-skin-syndrome,back,../data-collection/dataset/disease-classification\staphylococcal-scalded-skin-syndrome\back\staphylococcal-scalded-skin-syndrome-0011__PF_1.jpg,Benign
staphylococcal-scalded-skin-syndrome,back,../data-collection/dataset/disease-classification\staphylococcal-scalded-skin-syndrome\back\staphylococcal-scalded-skin-syndrome-0014__PF_1.jpg,Benign
staphylococcal-scalded-skin-syndrome,face,../data-collection/dataset/disease-classification\staphylococcal-scalded-skin-syndrome\face\ssss2__PF.jpg,Benign
staphylococcal-scalded-skin-syndrome,face,../data-collection/dataset/disease-classification\staphylococcal-scalded-skin-syndrome\face\staphylococcal-scalded-skin-syndrome-0004__PF_1.jpg,Benign
staphylococcal-scalded-skin-syndrome,face,../data-collection/dataset/disease-classification\staphylococcal-scalded-skin-syndrome\face\staphylococcal-scalded-skin-syndrome-0005__PF_1.jpg,Benign
staphylococcal-scalded-skin-syndrome,face,../data-collection/dataset/disease-classification\staphylococcal-scalded-skin-syndrome\face\staphylococcal-scalded-skin-syndrome-0009__PF_1.jpg,Benign
staphylococcal-scalded-skin-syndrome,face,../data-collection/dataset/disease-classification\staphylococcal-scalded-skin-syndrome\face\staphylococcal-scalded-skin-syndrome-0013__PF_1.jpg,Benign
staphylococcal-scalded-skin-syndrome,face,../data-collection/dataset/disease-classification\staphylococcal-scalded-skin-syndrome\face\staphylococcal-scalded-skin-syndrome-0015__PF_1.jpg,Benign
staphylococcal-scalded-skin-syndrome,face,../data-collection/dataset/disease-classification\staphylococcal-scalded-skin-syndrome\face\staphylococcal-scalded-skin-syndrome-0019__PF_1.jpg,Benign
staphylococcal-scalded-skin-syndrome,folds,../data-collection/dataset/disease-classification\staphylococcal-scalded-skin-syndrome\folds\staphylococcal-scalded-skin-syndrome-0001__PF_1.jpg,Benign
staphylococcal-scalded-skin-syndrome,folds,../data-collection/dataset/disease-classification\staphylococcal-scalded-skin-syndrome\folds\staphylococcal-scalded-skin-syndrome-0002__PF_1.jpg,Benign
staphylococcal-scalded-skin-syndrome,folds,../data-collection/dataset/disease-classification\staphylococcal-scalded-skin-syndrome\folds\staphylococcal-scalded-skin-syndrome-0003__PF_1.jpg,Benign
staphylococcal-scalded-skin-syndrome,folds,../data-collection/dataset/disease-classification\staphylococcal-scalded-skin-syndrome\folds\staphylococcal-scalded-skin-syndrome-0008__PF_1.jpg,Benign
staphylococcal-scalded-skin-syndrome,folds,../data-collection/dataset/disease-classification\staphylococcal-scalded-skin-syndrome\folds\staphylococcal-scalded-skin-syndrome-0012__PF_1.jpg,Benign
staphylococcal-scalded-skin-syndrome,folds,../data-collection/dataset/disease-classification\staphylococcal-scalded-skin-syndrome\folds\staphylococcal-scalded-skin-syndrome-0016__PF_1.jpg,Benign
staphylococcal-scalded-skin-syndrome,folds,../data-collection/dataset/disease-classification\staphylococcal-scalded-skin-syndrome\folds\staphylococcal-scalded-skin-syndrome-0017__PF_1.jpg,Benign
staphylococcal-scalded-skin-syndrome,folds,../data-collection/dataset/disease-classification\staphylococcal-scalded-skin-syndrome\folds\staphylococcal-scalded-skin-syndrome-0018__PF_1.jpg,Benign
staphylococcal-scalded-skin-syndrome,torso,../data-collection/dataset/disease-classification\staphylococcal-scalded-skin-syndrome\torso\staphylococcal-scalded-skin-syndrome-0006__PF_1.jpg,Benign
staphylococcal-scalded-skin-syndrome,torso,../data-collection/dataset/disease-classification\staphylococcal-scalded-skin-syndrome\torso\staphylococcal-scalded-skin-syndrome-0007__PF_1.jpg,Benign
staphylococcal-scalded-skin-syndrome,torso,../data-collection/dataset/disease-classification\staphylococcal-scalded-skin-syndrome\torso\staphylococcal-scalded-skin-syndrome-0010__PF_1.jpg,Benign
steroid-rosacea,face,../data-collection/dataset/disease-classification\steroid-rosacea\face\steroid-rosacea-0001__PF_1.jpg,Benign
steroid-rosacea,face,../data-collection/dataset/disease-classification\steroid-rosacea\face\steroid-rosacea-0003__PF_1.jpg,Benign
steroid-rosacea,face,../data-collection/dataset/disease-classification\steroid-rosacea\face\steroid-rosacea-0004__PF_1.jpg,Benign
steroid-rosacea,face,../data-collection/dataset/disease-classification\steroid-rosacea\face\steroid-rosacea-0005__PF_1.jpg,Benign
steroid-rosacea,face,../data-collection/dataset/disease-classification\steroid-rosacea\face\steroid-rosacea-0006__PF_1.jpg,Benign
steroid-rosacea,face,../data-collection/dataset/disease-classification\steroid-rosacea\face\steroid-rosacea-0007__PF_1.jpg,Benign
steroid-rosacea,face,../data-collection/dataset/disease-classification\steroid-rosacea\face\steroid-rosacea-0008__PF_1.jpg,Benign
steroid-rosacea,face,../data-collection/dataset/disease-classification\steroid-rosacea\face\steroid-rosacea-0009__PF_1.jpg,Benign
steroid-rosacea,face,../data-collection/dataset/disease-classification\steroid-rosacea\face\steroid-rosacea-0010__PF_1.jpg,Benign
steroid-rosacea,face,../data-collection/dataset/disease-classification\steroid-rosacea\face\steroid-rosacea-0011__PF_1.jpg,Benign
steroid-rosacea,face,../data-collection/dataset/disease-classification\steroid-rosacea\face\steroid-rosacea-0012__PF_1.jpg,Benign
steroid-rosacea,face,../data-collection/dataset/disease-classification\steroid-rosacea\face\steroid-rosacea-0013__PF_1.jpg,Benign
steroid-rosacea,face,../data-collection/dataset/disease-classification\steroid-rosacea\face\steroid-rosacea-0014__PF_1.jpg,Benign
steroid-rosacea,face,../data-collection/dataset/disease-classification\steroid-rosacea\face\steroid-rosacea-0015__PF_1.jpg,Benign
steroid-rosacea,face,../data-collection/dataset/disease-classification\steroid-rosacea\face\steroid-rosacea-0016__PF_1.jpg,Benign
steroid-rosacea,face,../data-collection/dataset/disease-classification\steroid-rosacea\face\steroid-rosacea-0017__PF_1.jpg,Benign
steroid-rosacea,head,../data-collection/dataset/disease-classification\steroid-rosacea\head\steroid-rosacea-0002__PF_1.jpg,Benign
